# late type Sigma_eff [msun/pc^2] mclusters (msun) 
5.126424827067108, 4.2687899067631125
5.081806359625478, 3.057485546975526
5.287797850604216, 2.884647554902325
5.643855471439551, 3.9863316102870754
5.625943226602616, 3.8653988448355805
5.670830826989251, 3.7803466129042964
5.389619121189566, 3.684532250347544
5.398192213091593, 3.163953495831895
5.30041955869156, 2.9850969286198223
5.559277150447619, 3.2406793870112027
5.497768402446277, 3.21306600353389
5.568120111860652, 2.9546002753451703
5.661824746449413, 3.062722836049144
6.038267204344113, 2.5545805372901462
6.110677262413734, 2.397828364650446
6.647733761610349, 2.545851286705963
5.775436165579679, 3.393944475962785
5.938332351664825, 3.268530082434871
6.115535359098929, 3.5544581028553552
6.009544004920484, 3.405581680364388
5.92890144091064, 3.6782316604707823
5.980957437771845, 4.013715256079199
6.081609618389059, 4.3054762781448055
6.1937922689944465, 4.08300017565583
6.130132835076868, 3.9186870711877964
6.076778471842944, 3.8852964774567402
5.803040423840632, 4.283426793443003
5.900698479251739, 4.34247793556178
5.990471152307727, 4.217953556617951
5.985712404898232, 4.364831393534879
6.091283437076119, 4.722353931351869
6.139883838067066, 5.242022175610012
6.17904320298047, 5.04831687587098
5.905389639084172, 5.1530696727368746
6.248174018147659, 3.1911448019204407
6.522144052411956, 3.2240830092933503
6.563741422281186, 3.0996359144889696
6.4653777714522365, 3.494142077089995
6.695450899558301, 3.640653733088342
6.8027188471140265, 3.8587889711320407
6.679507250978857, 3.872020040855708
6.972390391733924, 3.872020040855708
6.424403776104026, 4.111047875022036
6.263088095947928, 4.320238955569224
6.439738505491983, 4.409884103616074
6.485962662721297, 4.320238955569224
6.70610113561334, 4.440177294470071
6.983481146434964, 4.3054762781448055
6.9062147734185375, 4.3054762781448055
6.081609618389059, 6.284734730402164
6.2233961008967, 6.094075641952205
6.253141427189664, 6.2098908092201865
6.298026198871162, 6.284734730402164
6.3533231261869005, 6.7531263742375325
6.600356694150269, 6.776281588626997
6.884296102654566, 6.881466504318949
6.7649809775445275, 6.41514325204558
6.532518614900009, 6.052498699353479
6.605604094659244, 5.314288473461902
6.5066130935092445, 5.350794365951858
6.690132125990481, 5.594272838568108
6.922699561476131, 5.556105809742677
6.884296102654566, 5.443160000697508
6.722108262460722, 5.144257868033243
6.7649809775445275, 5.031066285257546
6.308044264376389, 5.12667943770223
6.383689451320189, 5.005300861893435
7.627494604423216, 3.5544581028553552
7.573134977611447, 3.945606040610879
7.855103115205248, 4.312851300371992
7.615381065363352, 4.39481509998681
7.278115877128408, 4.779269503024519
7.17474619275827, 5.461823584019913
6.989033137671239, 5.939618912769456
6.867902763441997, 6.371375819800932
7.01128527703579, 7.931833099965422
7.430062487998383, 6.570710514239711
7.318716225982969, 6.492460952256074
7.805321807773644, 5.720135739427148
7.400597643875546, 6.0009261901287
7.129276611935827, 5.939618912769456
7.424160149147535, 5.3691412446909
7.609331511998396, 5.04831687587098
7.495298740179089, 4.911951433641643
8.057423645000359, 3.5362547812019676
7.377109920349039, 3.578875043337768
8.070240326819409, 4
8.15404714546524, 5.0743037296430025
7.867597972335651, 5.082995707109835
7.999999999999999, 5.443160000697508
8.384032057959107, 5.980420440677408
8.484572200955366, 6.22052797913769
8.012725339893978, 8.910803673255497
7.8613480613490365, 8.581528092454894
7.54909966193255, 7.891212081221755
8.031851313140603, 7.47065411482812
8.238724270640626, 9.993483486899343
7.737387231787508, 6.741578455321638
7.961945109811682, 6.241857012683116
7.57915575409028, 5.990664541638272
6.851548461128267, 6.514722393392175
9.027145676367216, 5.789076949761512
8.160529757409414, 6.730050283471606
8.180008532382697, 6.43713958516722
6.49111911794859, 4.722353931351869
6.368488189630874, 4.571262265552045
6.338194174790623, 4.714278655210222
6.548111408982144, 4.996741743449671
